label,candidate,reference_type,reference,metric,n_examples,block_length_origins,candidate_mean,reference_mean,absolute_improvement,percent_improvement,win_fraction,improvement_ci_low,improvement_ci_high
sp500_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,118,29,0.8751140249916999,0.8931024105880798,0.01798838559637994,2.0141459012001945,0.9745762711864406,0.01618231200556791,0.019594648633258393
sp500_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,118,29,-6.861309139522211,-6.7644974762653645,0.09681166325684654,1.4311730264743276,1.0,0.06683560176461642,0.12706219803991925
sp500_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,118,29,0.18795338344586443,0.21283478644814297,0.024881403002278535,11.69047758475369,0.847457627118644,0.01697366804422057,0.03270726846633694
sp500_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,118,29,0.11809313514177905,0.12479740440273185,0.0067042692609528,5.372122355459855,0.9661016949152542,2.104968658421155e-05,0.013190844532540944
sp500_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,118,29,0.8602508818129717,0.8931024105880798,0.03285152877510811,3.6783607776264327,0.9152542372881356,0.022399759329856463,0.04382623633052483
sp500_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,118,29,-6.908021174584004,-6.7644974762653645,0.14352369831863943,2.121720036443534,0.652542372881356,-0.1390244729004023,0.38294301642705847
sp500_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,118,29,0.19604695806776612,0.21283478644814297,0.016787828380376846,7.887727688005169,0.6949152542372882,-0.0032750266882331973,0.03827882359208918
sp500_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,118,29,0.11751080009623407,0.12479740440273185,0.007286604306497774,5.8387466801659444,0.9576271186440678,0.000589815180583709,0.013942373275975584
sp500_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,118,29,0.8516877588996692,0.8931024105880798,0.04141465168841063,4.637167159938622,0.9491525423728814,0.03143296078658371,0.05184512408256993
sp500_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,118,29,-7.823985859749143,-6.7644974762653645,1.059488383483779,15.662484718210223,1.0,0.7317814358332523,1.2803361504009068
sp500_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,118,29,0.08571592561184027,0.21283478644814297,0.1271188608363027,59.72654327692579,0.9830508474576272,0.09785348984641266,0.15222941592565964
sp500_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,118,29,0.11616687281428928,0.12479740440273185,0.00863053158844257,6.915633886575965,0.9661016949152542,0.0009141947798429777,0.015904261567448327
sp500_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,118,29,0.5659939654044407,0.8931024105880798,0.32710844518363913,36.62608468028303,1.0,0.16262802664446727,0.565147907911898
sp500_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,118,29,-8.081893102832685,-6.7644974762653645,1.317395626567321,19.475144032349416,1.0,0.9836782962075528,1.5756143004657217
sp500_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,118,29,0.08076744760837709,0.21283478644814297,0.13206733883976587,62.05157579912059,0.9661016949152542,0.10179587357700688,0.1571930567315999
sp500_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,118,29,0.09345898556759447,0.12479740440273185,0.03133841883513738,25.111434797157827,1.0,0.0190228392952033,0.05124247093570244
sp500_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,118,29,0.8931024105880798,1.0169502103796024,0.1238477997915226,12.17835431149508,0.652542372881356,-0.12439732767469355,0.3522440640345774
sp500_full,Oracle 1 - future Flag,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,118,29,0.8751140249916999,1.0169502103796024,0.14183618538790255,13.947210388496659,0.6779661016949152,-0.13392845764194491,0.37642189544312094
sp500_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,118,29,0.8602508818129717,1.0169502103796024,0.1566993285666307,15.408751280767099,0.6949152542372882,-0.12441684874862924,0.3763419871210952
sp500_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,118,29,0.8516877588996692,1.0169502103796024,0.16526245147993324,16.25079082468008,0.6949152542372882,-0.10159114282800559,0.3837724252585413
sp500_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,118,29,0.5659939654044407,1.0169502103796024,0.45095624497516174,44.34398462898503,0.9322033898305084,0.2981050461543651,0.6060437036522506
sp500_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,118,29,-6.7644974762653645,-7.46728783459342,-0.7027903583280555,-9.411587900392233,0.00847457627118644,-0.9555319378789578,-0.4683558148299801
sp500_full,Oracle 1 - future Flag,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,118,29,-6.861309139522211,-7.46728783459342,-0.6059786950712089,-8.11511098131124,0.03389830508474576,-0.8428317651025923,-0.36934711842001705
sp500_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,118,29,-6.908021174584004,-7.46728783459342,-0.559266660009416,-7.489555410178816,0.01694915254237288,-0.9598441363920798,-0.30100885097424557
sp500_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,118,29,-7.823985859749143,-7.46728783459342,0.35669802515572346,4.776808301178134,0.8728813559322034,0.1843648861603465,0.5369087420824221
sp500_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,118,29,-8.081893102832685,-7.46728783459342,0.6146052682392655,8.230635832624627,0.9830508474576272,0.42810070653387616,0.9020495009344702
sp500_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,118,29,0.21283478644814297,0.1274339026035381,-0.08540088384460487,-67.01582710709025,0.2288135593220339,-0.11525160396168066,-0.05565240234622014
sp500_full,Oracle 1 - future Flag,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,118,29,0.18795338344586443,0.1274339026035381,-0.060519480842326334,-47.49087927614489,0.5169491525423728,-0.0934631845236219,-0.03030484870588517
sp500_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,118,29,0.19604695806776612,0.1274339026035381,-0.06861305546422802,-53.84207346901344,0.5169491525423728,-0.09230150766698926,-0.03998569494458414
sp500_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,118,29,0.08571592561184027,0.1274339026035381,0.041717976991697825,32.73695314934156,0.9576271186440678,0.03297022770801656,0.05392204725869167
sp500_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,118,29,0.08076744760837709,0.1274339026035381,0.046666454995161005,36.620125446794056,0.9491525423728814,0.03202494805855656,0.06900452241743235
sp500_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.5 BAHC (100 bootstraps),gmv_long_only_annualised_volatility,118,29,0.12479740440273185,0.12693253034115087,0.0021351259384190246,1.682095151400939,0.6101694915254238,-0.0032730245978275846,0.007665777088186315
sp500_full,Oracle 1 - future Flag,best Family 2 estimator,2.5 BAHC (100 bootstraps),gmv_long_only_annualised_volatility,118,29,0.11809313514177905,0.12693253034115087,0.008839395199371824,6.963853297192278,0.7711864406779662,0.0029567810337985455,0.015221469370134025
sp500_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.5 BAHC (100 bootstraps),gmv_long_only_annualised_volatility,118,29,0.11751080009623407,0.12693253034115087,0.009421730244916798,7.422628556757228,0.7711864406779662,0.0037991948308051865,0.015627381397422195
sp500_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.5 BAHC (100 bootstraps),gmv_long_only_annualised_volatility,118,29,0.11616687281428928,0.12693253034115087,0.010765657526861594,8.481401495682169,0.8220338983050848,0.004226404156655607,0.017847415677239152
sp500_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.5 BAHC (100 bootstraps),gmv_long_only_annualised_volatility,118,29,0.09345898556759447,0.12693253034115087,0.03347354477355641,26.37113172138857,1.0,0.02165031473443351,0.050849578643249134
nikkei_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,115,21,0.6536356835893136,0.6749327558305571,0.021297072241243553,3.1554361611974002,1.0,0.01746598185635693,0.02489091596294052
nikkei_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,115,21,-7.397302192238819,-7.3429763907446235,0.05432580149419586,0.7398335307555971,1.0,0.04011466643529894,0.07572390073879737
nikkei_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,115,21,0.11376227960426606,0.12638713229096676,0.012624852686700702,9.989033264585778,0.9826086956521739,0.010645712491009743,0.014731143082704148
nikkei_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,115,21,0.12996049938734985,0.13540905282184737,0.005448553434497516,4.02377338955762,0.9826086956521739,0.004454431313462243,0.006562452489909998
nikkei_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,115,21,0.6427930700119064,0.6749327558305571,0.032139685818650676,4.761909322225782,0.9826086956521739,0.02521906587584846,0.03997215542916262
nikkei_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,115,21,-7.397888243839527,-7.3429763907446235,0.05491185309490376,0.7478146486228231,1.0,0.04061592094798815,0.0761234523935192
nikkei_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,115,21,0.11352593765699699,0.12638713229096676,0.012861194633969772,10.17603168996738,0.991304347826087,0.010774168948554532,0.015432799771476656
nikkei_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,115,21,0.12972755424642046,0.13540905282184737,0.005681498575426908,4.195804089185856,0.9826086956521739,0.004487359619609123,0.007107057515474374
nikkei_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,115,21,0.632647261191051,0.6749327558305571,0.04228549463950615,6.2651418640173375,1.0,0.03387931095596826,0.05098193496637169
nikkei_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,115,21,-7.568916002743677,-7.3429763907446235,0.22593961199905355,3.0769486373922805,1.0,0.18718140502029418,0.2728480997313562
nikkei_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,115,21,0.10582018611014236,0.12638713229096676,0.0205669461808244,16.272974794202508,0.991304347826087,0.018164530596206263,0.023046432065813673
nikkei_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,115,21,0.12865018474037102,0.13540905282184737,0.006758868081476355,4.991444767262898,0.9826086956521739,0.005406121261231847,0.008451918690192043
nikkei_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,115,21,0.5211182780920328,0.6749327558305571,0.1538144777385243,22.78960035792657,0.9304347826086956,0.10347265402975994,0.2113405587767972
nikkei_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,115,21,-7.7422803273920495,-7.3429763907446235,0.399303936647426,5.437903043658488,0.9739130434782609,0.36195037544866804,0.44465446200553094
nikkei_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,115,21,0.0889176974910008,0.12638713229096676,0.037469434799965964,29.646558253813637,1.0,0.031632091691946626,0.04353682949716565
nikkei_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,115,21,0.11288220364864489,0.13540905282184737,0.02252684917320248,16.636147069753317,1.0,0.01829197295985961,0.02707654307932276
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.6749327558305571,0.8551993325091116,0.1802665766785545,21.07889585807574,0.5652173913043478,0.047358034560765414,0.33745972622972553
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.6536356835893136,0.8551993325091116,0.20156364891979806,23.569200916986276,0.6347826086956522,0.06959193133545837,0.36254963324124617
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.6427930700119064,0.8551993325091116,0.21240626249720518,24.83704727341355,0.6260869565217392,0.07823504908710174,0.3733883509342425
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.632647261191051,0.8551993325091116,0.22255207131806065,26.02341499321616,0.6434782608695652,0.08281712434469797,0.383393003860128
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.5211182780920328,0.8551993325091116,0.3340810544170788,39.06470009008331,0.9043478260869565,0.1671557091809107,0.5298252438946316
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.3429763907446235,-7.373106085631001,-0.0301296948863774,-0.4086431761112909,0.24347826086956523,-0.06656631499771025,0.013874151863386018
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.397302192238819,-7.373106085631001,0.024196106607818457,0.3281670754062902,0.5130434782608696,-0.025097097294327582,0.08913536354799953
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.397888243839527,-7.373106085631001,0.02478215820852636,0.33611557897997435,0.5130434782608696,-0.023544940577787395,0.08819528554021788
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.568916002743677,-7.373106085631001,0.19580991711267615,2.6557317206418367,0.9043478260869565,0.12156343527813082,0.28297141512243396
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.7422803273920495,-7.373106085631001,0.3691742417610486,5.007038247835737,0.9739130434782609,0.3056808466492292,0.45197884610460176
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.12638713229096676,0.12953606541591,0.003148933124943243,2.43093158251546,0.6086956521739131,0.000946644624370181,0.006004086379436288
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.11376227960426606,0.12953606541591,0.015773785811643945,12.177138282684448,0.9304347826086956,0.011977436895840294,0.01976099484789007
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.11352593765699699,0.12953606541591,0.016010127758913015,12.35959090428464,0.9304347826086956,0.011951669149979145,0.0205357120982527
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.10582018611014236,0.12953606541591,0.023715879305767643,18.30832149303092,0.9739130434782609,0.019833888542398603,0.027694693731869804
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.0889176974910008,0.12953606541591,0.04061836792490921,31.356802288608293,1.0,0.034264170852047686,0.04648163545904688
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.13540905282184737,0.13455590470555356,-0.0008531481162938059,-0.6340473263962185,0.4782608695652174,-0.0029336671725052527,0.00106155276320806
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.12996049938734985,0.13455590470555356,0.00459540531820371,3.4152386907581342,0.7739130434782608,0.002553631269472651,0.0065665937098881395
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.12972755424642046,0.13455590470555356,0.004828350459133102,3.5883601464379438,0.7478260869565218,0.0026426277757534864,0.006906168537371275
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.12865018474037102,0.13455590470555356,0.005905719965182549,4.389045562962054,0.808695652173913,0.003687426793213386,0.007932830634394044
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.11288220364864489,0.13455590470555356,0.021673701056908676,16.107580789068212,0.9826086956521739,0.018319641377231785,0.02538055455752284
dax_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,120,21,0.6879955911420439,0.7051381794797247,0.017142588337680786,2.431096320770658,0.975,0.01377320609985227,0.020531291513249717
dax_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,120,21,-7.240036619094766,-7.201437206341459,0.038599412753306694,0.5359959636850924,1.0,0.03102646672150159,0.04830303674967198
dax_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,120,21,0.13137044106431503,0.13569960511033674,0.004329164046021711,3.1902554487919748,0.9333333333333333,0.0028656344117572808,0.005808653436036857
dax_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,120,21,0.13422910978607916,0.13692558889617087,0.002696479110091715,1.9693025473393617,0.85,0.001451331389109892,0.00400094395280683
dax_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,120,21,0.6700836248880138,0.7051381794797247,0.03505455459171092,4.971302875356343,0.95,0.026307436470459772,0.044041742760611964
dax_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,120,21,-7.2437154169669045,-7.201437206341459,0.04227821062544557,0.5870801815534282,0.9666666666666667,0.030069131603965283,0.05574176021202631
dax_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,120,21,0.13050840083125936,0.13569960511033674,0.005191204279077377,3.8255117064315938,0.95,0.0035110268516478074,0.006946161538926241
dax_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,120,21,0.13385945140730263,0.13692558889617087,0.003066137488868248,2.2392728149544534,0.875,0.001679700200459219,0.004635210893502904
dax_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,120,21,0.6623833368001594,0.7051381794797247,0.04275484267956531,6.063328284267816,0.975,0.03269123366493975,0.05344889771859027
dax_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,120,21,-7.296832267539387,-7.201437206341459,0.0953950611979284,1.3246669861111222,1.0,0.06939947873286473,0.1265587199269444
