date,start,past_start,future_start,original_cosine,residual_cosine,erse_outgoing_cosine,erse_incoming_cosine,incoming_erse_attributed_fraction,outgoing_erse_attributed_fraction,incoming_residual_energy_fraction,outgoing_residual_energy_fraction,incoming_speed,outgoing_speed,erse_speed,static_loss,erse_loss,erse_skill,top_cross_covariance_energy,covariance_transition_energy,top_cross_covariance_share,positive_correlation_fraction,all_correlations_positive,minimum_correlation,erse_rotations,minimum_deviation_before,minimum_deviation_after
2001-08-06,42,0,84,0.47029481567963183,0.4707685188696751,-0.01598835168053175,0.019984668270707637,0.0003993869658904803,0.00025562738946027785,0.9996006130341095,0.9997443726105397,0.2916968032073234,0.2941021647964005,0.4773206416655983,0.02827531428890584,0.09948323007842437,-2.518377516937374,31.244027558740527,98.84128154457451,0.3161030196138279,0.8689610675730967,False,-0.21468634973798678,342,6.504364441837799e-09,0.3499999999999918
2001-08-24,56,14,98,0.2156101045045133,0.21632040000557518,-0.03725428811961128,0.014431070613761265,0.00020825579905925373,0.0013878819832989775,0.9997917442009407,0.998612118016701,0.22315844348763275,0.3109296934228258,0.48130765287655786,0.0315758335910048,0.10572428498434983,-2.348265840065364,34.2163704602508,117.13219433863878,0.2921175570341359,0.8633902999402008,False,-0.21020376250807812,338,5.36134214219979e-07,0.349999999999992
2001-09-20,70,28,112,0.24374935143633036,0.24361874575804787,0.009017240452557137,0.022301525574526908,0.000497358042951368,8.131062537919398e-05,0.9995026419570486,0.9999186893746208,0.24860029592563784,0.3104572444621235,0.4829481765250044,0.03142906564439022,0.10219070547220473,-2.251471317297807,31.251532768064862,97.98001274527928,0.3189582435482034,0.8798193434677242,False,-0.20151229092596956,340,1.4082948521818022e-06,0.3499999999999918
2001-10-10,84,42,126,0.01206307743629778,0.012193238777863985,-0.014823337090194332,0.008659623051225402,7.498907138958621e-05,0.00021973132248942484,0.9999250109286104,0.9997802686775106,0.2941021647964009,0.3157767582708291,0.4821003993919939,0.03248783591829518,0.10501614087968332,-2.2324757224147573,35.88406248417505,112.2832059980259,0.3195853036544569,0.88539011110062,False,-0.2294064199508806,341,2.472646609404793e-09,0.3499999999999925
2001-10-30,98,56,140,0.33709453062165345,0.33747965718576955,-0.029389874593440335,0.0077950247262256024,6.0762410482362306e-05,0.0008637647286180439,0.9999392375895176,0.999136235271382,0.3109296934228255,0.25194495920741555,0.4736637866373508,0.020877334194827697,0.09192579297383337,-3.4031384522554484,29.83923315399261,108.28315626361723,0.2755667103140998,0.8891196928209486,False,-0.22906429651672097,340,3.912769907258455e-07,0.3499999999999913
2001-11-19,112,70,154,0.06792429717377561,0.06832710675183537,-0.026772568259744514,0.01388486277398532,0.00019278941425238116,0.0007167704112226447,0.9998072105857476,0.9992832295887774,0.3104572444621241,0.24816606131794955,0.48083702397922706,0.02030098468120863,0.09310776979872193,-3.5863671768052736,30.65160886126978,112.99774353705246,0.2712585924445383,0.8900324174613665,False,-0.23278276757622826,341,6.960638501498998e-09,0.3499999999999917
2001-12-10,126,84,168,0.07436660776562105,0.07532013415973506,-0.0261038405442442,0.03388823502177177,0.0011484124728907696,0.0006814104911594399,0.9988515875271092,0.9993185895088406,0.315776758270829,0.2001445363086566,0.4843026294009149,0.013270408766902442,0.08662036278376901,-5.527331923626027,31.658043773486497,115.9658095740162,0.2729946342786532,0.8958234979385012,False,-0.23641436870534518,344,1.970435122592213e-06,0.34999999999999143
2001-12-31,140,98,182,0.01527425847701052,0.015309433564247955,-0.009513023666881764,0.0036142399952677064,1.3062730743529372e-05,9.049761928658917e-05,0.9999869372692565,0.9999095023807134,0.2519449592074155,0.24546932800845767,0.4858664562762921,0.019865415122177026,0.09281934853499418,-3.6724092078687063,38.12159472653184,129.51410492229368,0.2943431894881578,0.8999779687155761,False,-0.23356679967552052,341,7.25137175777803e-10,0.3499999999999925
2002-01-22,154,112,196,0.18568114990327203,0.1857435883940353,-0.007415920167912592,0.007099567772025716,5.040386254961948e-05,5.499587193691369e-05,0.9999495961374504,0.9999450041280631,0.24816606131794927,0.23608553795202508,0.48108012550400747,0.018389660853046053,0.08992917048301319,-3.8902027721798564,32.4957952210425,120.17988485411183,0.27039296351872555,0.8989393510213074,False,-0.2384657581909151,342,4.763342736421186e-08,0.3499999999999917
2002-02-11,168,126,210,0.031365094228530774,0.03145883516161848,-0.011692983241412373,0.007752087961833996,6.009486776781259e-05,0.0001367258570841301,0.9999399051322322,0.9998632741429159,0.2001445363086566,0.2911165473515997,0.4840473648124406,0.027734837786028255,0.10052907684902539,-2.624649894280906,36.10001293642745,110.32092562829291,0.327227248419399,0.9113398168256066,False,-0.2210918915892452,338,2.8308944665083402e-08,0.349999999999992
2002-03-04,182,140,224,-0.09687933518950963,-0.09669070485249494,-0.006660242461181571,0.04063322681009372,0.0016510591210006087,4.435882964159976e-05,0.9983489408789994,0.9999556411703584,0.24546932800845808,0.28132681468868787,0.4817565201115693,0.025900843382062,0.09772112925665437,-2.772893716825165,30.607319046830526,99.34258236136858,0.30809868557164477,0.9180121486796966,False,-0.22783043566415678,339,1.2952909482757315e-07,0.349999999999992
2002-03-22,196,154,238,-0.10776019686271116,-0.1076021700739819,-0.009820539625695533,0.018493585929974424,0.00034201272054934506,9.644299853972527e-05,0.9996579872794507,0.9999035570014603,0.23608553795202528,0.28567055918114115,0.4765372602472158,0.02672449091262023,0.09731081306247091,-2.6412597486194724,37.78323922452455,110.55743103685595,0.34175214519889624,0.9204041167028609,False,-0.23489951647944385,339,6.078843952006548e-07,0.3499999999999924
2002-04-12,210,168,252,0.1040932562631517,0.10406997249461221,0.0022192102755471694,0.019808986865886922,0.0003923959606528804,4.924894247082534e-06,0.9996076040393471,0.9999950751057529,0.29111654735159975,0.2101542200839156,0.47320847201788035,0.01462399328086006,0.08343543917415615,-4.705380026627664,35.23694623438223,97.99436358925868,0.3595813569653572,0.9271551317156076,False,-0.2219773645534807,339,3.240308410110516e-06,0.3499999999999917
2002-05-02,224,182,266,-0.03229960983943695,-0.032264799779576525,-0.0037382342568888197,0.009785444572244006,9.57549254765322e-05,1.3974395359550584e-05,0.9999042450745235,0.9999860256046404,0.2813268146886875,0.2548625567666855,0.4790091390788708,0.02143697132899976,0.0921728613252979,-3.299714726986979,39.85644867196879,106.76723627860378,0.37330224197211004,0.931057816384981,False,-0.21069541203521952,338,4.0929370183339006e-07,0.3499999999999925
