date,start,past_start,future_start,original_cosine,residual_cosine,erse_outgoing_cosine,erse_incoming_cosine,incoming_erse_attributed_fraction,outgoing_erse_attributed_fraction,incoming_residual_energy_fraction,outgoing_residual_energy_fraction,incoming_speed,outgoing_speed,erse_speed,static_loss,erse_loss,erse_skill,top_cross_covariance_energy,covariance_transition_energy,top_cross_covariance_share,positive_correlation_fraction,all_correlations_positive,minimum_correlation,erse_rotations,minimum_deviation_before,minimum_deviation_after
2001-02-15,42,0,84,0.12614348628791297,0.1294982583766448,-0.035334307196276095,0.08070709420070167,0.00651363505432101,0.0012485132650406072,0.993486364945679,0.9987514867349594,0.31969563344236285,0.5783307110017365,0.47822171909612604,0.10231531032057406,0.17754146257986392,-0.7352384704067405,12.748177646953877,37.72875711167292,0.33789020956138816,0.9038167938931297,False,-0.2987884165077951,128,8.455919159502454e-08,0.34999999999999576
2001-03-07,56,14,98,0.045988921560611844,0.04617693086561369,-0.04185539972814049,0.0035182542714007462,1.2378113118272083e-05,0.0017518744864023494,0.9999876218868817,0.9982481255135977,0.4288556852008204,0.5497728748111139,0.4780147559791232,0.0931746507399797,0.16897791373658708,-0.8135610103669695,12.460174660248526,33.106953259822745,0.3763612605020254,0.9142689371697005,False,-0.26119550524595175,127,4.52337181270758e-06,0.34999999999999537
2001-03-27,70,28,112,0.05794839025787462,0.05841333378266503,-0.012530855477742006,0.03403706463635058,0.0011585217690591731,0.0001570223390040537,0.9988414782309408,0.999842977660996,0.4499731817415733,0.5114416191370825,0.48862912055042024,0.08154585290455547,0.15611104135677767,-0.9143958373885215,9.820556509253493,27.494818219682024,0.357178448345714,0.9308279506752789,False,-0.22819168122813183,126,2.172450851879243e-06,0.34999999999999526
2001-04-16,84,42,126,0.3218152841812866,0.3241962994103549,-0.03463116415851169,0.050975018845598914,0.0025984525463090824,0.001199317530973909,0.9974015474536909,0.9988006824690261,0.5783307110017373,0.3180502546298222,0.4715203021946669,0.03301022980401003,0.10426654573359133,-2.158613143642072,7.156379487616505,23.573592376096098,0.3035761106513897,0.9382266588373459,False,-0.23295815959318866,127,1.947536551659912e-05,0.34999999999999537
2001-05-04,98,56,140,0.2889496861268594,0.28898881328681875,0.0037305041759434676,0.033480669650983994,0.0011209552402783318,1.3916661406820907e-05,0.9988790447597217,0.9999860833385932,0.5497728748111134,0.6902688514012442,0.4665293251985039,0.13792050236395412,0.2041944789921429,-0.4805230222646699,8.37908050155579,27.27287144583728,0.3072313275921927,0.9438637698179683,False,-0.18363414450864177,128,1.588333611345149e-05,0.34999999999999526
2001-05-24,112,70,154,0.12476084984649906,0.12461835295552516,-0.013863681796117995,-0.0117642890863656,0.00013839849770735935,0.00019220167294398127,0.9998616015022926,0.999807798327056,0.511441619137083,0.7011640060972588,0.47761520436059557,0.1414145228749888,0.21402085110902394,-0.5134290789795299,7.855476284656788,24.838580144378852,0.3162610841278115,0.9500880798590722,False,-0.29562382672988785,127,1.5966515296137365e-06,0.34999999999999487
2001-06-13,126,84,168,0.11794309387076973,0.11795871853948806,-0.008583615673629343,0.0013023701882658293,1.69616810719031e-06,7.367845803274431e-05,0.9999983038318928,0.9999263215419673,0.3180502546298225,0.6664883285823945,0.4804479964966254,0.13012741474177725,0.2019821094373051,-0.5521872146473912,10.201812152394268,28.428829755537606,0.35885445303660707,0.9453904873752202,False,-0.31982847022516364,124,3.9450153321909285e-06,0.34999999999999526
2001-07-03,140,98,182,0.6523366991039531,0.6527283790770937,-0.01546770758903929,0.01532131959934784,0.00023474283426527798,0.0002392499780600188,0.9997652571657347,0.99976075002194,0.690268851401244,0.6889747267558777,0.4686186803094839,0.13771829974168215,0.20797085557366257,-0.5101177981702718,10.111571958217155,29.653495658317482,0.34099089276784705,0.9482090428655314,False,-0.3148146033421854,125,1.0454239818235012e-07,0.3499999999999946
2001-07-23,154,112,196,0.232471287550943,0.2325296034022329,-0.0021193824982396058,0.014971787281559611,0.00022415441440415407,4.491782173987602e-06,0.9997758455855958,0.999995508217826,0.7011640060972586,0.6990793374280536,0.46794820458444686,0.14060365444775233,0.2081976573980131,-0.4807414374523131,9.753563653595393,35.484829701458075,0.274865730951912,0.9573693482090428,False,-0.21295717102494396,127,1.711201056507821e-06,0.34999999999999526
2001-08-10,168,126,210,0.48847960929862205,0.48866794334031055,-0.008002418998550686,0.014847945699112783,0.00022046149148380323,6.403870982829574e-05,0.9997795385085162,0.9999359612901717,0.6664883285823945,0.6812051141240516,0.4648546630634941,0.13416174934762845,0.2020639694264963,-0.5061220534843014,8.176778764830942,34.42534163375673,0.23752208044358153,0.9573693482090428,False,-0.20643476228227467,127,7.898214423535838e-06,0.349999999999995
