date,start,past_start,future_start,original_cosine,residual_cosine,erse_outgoing_cosine,erse_incoming_cosine,incoming_erse_attributed_fraction,outgoing_erse_attributed_fraction,incoming_residual_energy_fraction,outgoing_residual_energy_fraction,incoming_speed,outgoing_speed,erse_speed,static_loss,erse_loss,erse_skill,top_cross_covariance_energy,covariance_transition_energy,top_cross_covariance_share,positive_correlation_fraction,all_correlations_positive,minimum_correlation,erse_rotations,minimum_deviation_before,minimum_deviation_after
2001-02-15,42,0,84,0.12614348628791297,0.1282267636993822,-0.02228186792716849,0.07560212807342406,0.005715681769230541,0.0004964816383237203,0.9942843182307695,0.9995035183616763,0.31969563344236285,0.5783307110017365,0.2635517123402331,0.10231531032057406,0.12680965418342213,-0.23940057246664703,12.748177646953877,37.72875711167292,0.33789020956138816,0.9038167938931297,False,-0.2987884165077951,123,8.455919159502454e-08,0.1499999999999965
2001-03-07,56,14,98,0.045988921560611844,0.04608347039499771,-0.03704170856244539,0.0016969084076817562,2.8794981439261846e-06,0.0013720881732250945,0.9999971205018561,0.9986279118267749,0.4288556852008204,0.5497728748111139,0.26237005704983896,0.0931746507399797,0.11866081478857282,-0.27353109291192035,12.460174660248526,33.106953259822745,0.3763612605020254,0.9142689371697005,False,-0.26119550524595175,120,4.52337181270758e-06,0.14999999999999644
2001-03-27,70,28,112,0.05794839025787462,0.058090219399020086,-0.007176889137295863,0.018211201571737435,0.00033164786268635726,5.1507737688916144e-05,0.9996683521373136,0.9999484922623111,0.4499731817415733,0.5114416191370825,0.2741532616641181,0.08154585290455547,0.10641717394093823,-0.3049979876412985,9.820556509253493,27.494818219682024,0.357178448345714,0.9308279506752789,False,-0.22819168122813183,121,2.172450851879243e-06,0.149999999999997
2001-04-16,84,42,126,0.3218152841812866,0.32327568017565494,-0.020891751969553275,0.04839705992346766,0.0023422754092357057,0.0004364653003573471,0.9976577245907643,0.9995635346996427,0.5783307110017373,0.3180502546298222,0.25884999871036585,0.03301022980401003,0.05578925990079586,-0.6900597248801545,7.156379487616505,23.573592376096098,0.3035761106513897,0.9382266588373459,False,-0.23295815959318866,118,1.947536551659912e-05,0.14999999999999658
2001-05-04,98,56,140,0.2889496861268594,0.28886002420496426,0.007634998616885378,0.030828365714394578,0.0009503881326204944,5.829320387995551e-05,0.9990496118673795,0.99994170679612,0.5497728748111134,0.6902688514012442,0.2511377745543672,0.13792050236395412,0.15753787447526543,-0.14223680870552258,8.37908050155579,27.27287144583728,0.3072313275921927,0.9438637698179683,False,-0.18363414450864177,117,1.588333611345149e-05,0.14999999999999675
2001-05-24,112,70,154,0.12476084984649906,0.12457814610576703,-0.00999220608745855,-0.021895916373058384,0.0004794311538158791,9.9844182494091e-05,0.9995205688461841,0.9999001558175059,0.511441619137083,0.7011640060972588,0.2633017186407165,0.1414145228749888,0.1650339622047595,-0.16702272757834358,7.855476284656788,24.838580144378852,0.3162610841278115,0.9500880798590722,False,-0.29562382672988785,119,1.5966515296137365e-06,0.14999999999999644
2001-06-13,126,84,168,0.11794309387076973,0.11792475198890635,-0.006556610256516936,-0.0032808587160543406,1.0764033914756332e-05,4.298913805600435e-05,0.9999892359660852,0.999957010861944,0.3180502546298225,0.6664883285823945,0.2654633666536319,0.13012741474177725,0.15348264961696145,-0.179479742385799,10.201812152394268,28.428829755537606,0.35885445303660707,0.9453904873752202,False,-0.31982847022516364,118,3.9450153321909285e-06,0.14999999999999622
2001-07-03,140,98,182,0.6523366991039531,0.6525470546765852,-0.012178370650576689,0.01040106142650575,0.00010818207879803587,0.0001483127117027916,0.999891817921202,0.9998516872882972,0.690268851401244,0.6889747267558777,0.25772918471315004,0.13771829974168215,0.16057012757324118,-0.1659316726565907,10.111571958217155,29.653495658317482,0.34099089276784705,0.9482090428655314,False,-0.3148146033421854,114,1.0454239818235012e-07,0.14999999999999716
2001-07-23,154,112,196,0.232471287550943,0.23246548337312112,0.0018381974305726964,0.010941997710071504,0.0001197273138870969,3.378969793854658e-06,0.9998802726861129,0.9999966210302061,0.7011640060972586,0.6990793374280536,0.25792738466953896,0.14060365444775233,0.16185047902054825,-0.15111146759482796,9.753563653595393,35.484829701458075,0.274865730951912,0.9573693482090428,False,-0.21295717102494396,114,1.711201056507821e-06,0.14999999999999666
2001-08-10,168,126,210,0.48847960929862205,0.48851384387326907,-0.001629236942698124,0.008856097596088864,7.843046463151815e-05,2.654413015501511e-06,0.9999215695353685,0.9999973455869845,0.6664883285823945,0.6812051141240516,0.2551637396360231,0.13416174934762845,0.15541179903420987,-0.15839126867316033,8.176778764830942,34.42534163375673,0.23752208044358153,0.9573693482090428,False,-0.20643476228227467,114,7.898214423535838e-06,0.14999999999999675
2001-08-30,182,140,224,0.1572779131651085,0.15787786400487383,-0.01991698955888356,0.025893014046514853,0.000670448176413041,0.0003966864730886588,0.999329551823587,0.9996033135269113,0.6889747267558782,0.3896060077371117,0.24698444184183813,0.04890535858977696,0.06992207235148395,-0.42974255516654725,9.860579873767165,32.28825767570737,0.30539213273145865,0.9610099823840282,False,-0.19199305904127875,114,1.8195934512432854e-06,0.14999999999999666
2001-09-19,196,154,238,-0.1345702431268022,-0.13455184073699988,-0.01998807180521874,0.00228305914485574,5.2123590589259194e-06,0.0003995230144904216,0.9999947876409411,0.9996004769855096,0.6990793374280542,0.37270239141411,0.25238878779904766,0.04511149835584671,0.0669899299883688,-0.48498570054005996,10.986665068179718,28.108851122347573,0.3908614059094331,0.9657075748678802,False,-0.19101873755607887,113,5.07673792187696e-06,0.1499999999999965
2001-10-09,210,168,252,-0.3731327341676592,-0.3731438267780351,0.00011295177326456887,-0.008018447733898211,6.42955040612847e-05,1.2758103018484235e-08,0.9999357044959387,0.999999987241897,0.6812051141240515,0.4903785175399146,0.25519044813745795,0.07587123461667893,0.0970014743045476,-0.27850132918785486,11.237078090840896,27.8741767387068,0.4031357839256576,0.9706400469759249,False,-0.1523137102716675,117,9.061736734433609e-08,0.14999999999999666
2001-10-29,224,182,266,-0.22930071569918709,-0.2293830481708387,-0.022157099427224172,-0.001167256248319138,1.3624871492146085e-06,0.0004909370550278958,0.9999986375128508,0.9995090629449721,0.3896060077371116,0.417728612071858,0.26218972062116025,0.05596060658403627,0.0798110099102846,-0.4261998713404238,9.94071817439385,25.36487925416973,0.3919087520497342,0.9689958896065767,False,-0.13198172969149635,114,3.179780601950056e-06,0.14999999999999708
2001-11-16,238,196,280,0.22889692153561964,0.22894219988986544,0.0059524927373159255,-0.006188694402456323,3.829993840664958e-05,3.543216978774133e-05,0.9999617000615934,0.9999645678302123,0.3727023914141096,0.32267176486225113,0.26419721224163123,0.03394023794242296,0.05626350282827275,-0.6577226984595548,8.307079300647956,25.60936120636152,0.3243766696759475,0.9671168526130358,False,-0.16256676562238173,115,2.030377612077404e-07,0.1499999999999965
2001-12-06,252,210,294,0.2116000329950505,0.2119365521389908,-0.017676362009487273,0.015689041156428253,0.0002461460124081327,0.00031245377389055307,0.9997538539875919,0.9996875462261094,0.49037851753991435,0.28245667854797973,0.26705839671155995,0.026144835837940434,0.05009430272922059,-0.9160304941186725,9.028509583795085,27.161989491878852,0.33239500318982573,0.9669994128009395,False,-0.15536975519130852,114,7.877922166863176e-07,0.1499999999999964
2001-12-26,266,224,308,0.17008970335096402,0.17026026697156507,-0.010655665057508609,0.013618103235660128,0.00018545273573700172,0.00011354319781786693,0.999814547264263,0.9998864568021821,0.4177286120718581,0.28935132376728695,0.2691837029524362,0.02742426757635356,0.05138512616657476,-0.8737100643986324,7.920507376469686,29.52519707555707,0.26826264211549705,0.9719318849089842,False,-0.1406216094442972,113,5.2495518949423605e-06,0.1499999999999969
2002-01-15,280,238,322,0.1500223493449942,0.15028176710562785,-0.017985919663179264,0.012426727788826239,0.00015442356353745357,0.00032349330613046234,0.9998455764364625,0.9996765066938695,0.32267176486225135,0.334522120104234,0.259773001468363,0.03632446939021502,0.05922819462205423,-0.6305315842551289,8.027333736408764,23.272909706723368,0.3449217926579128,0.9812096300645919,False,-0.11965594649910404,119,2.384910014810791e-08,0.1499999999999969
2002-02-04,294,252,336,-0.08933986966230942,-0.0892547029276839,-0.013711501132335827,0.0069819186801068096,4.874718845560011e-05,0.00018800526330198242,0.9999512528115444,0.999811994736698,0.28245667854797973,0.364703254130342,0.2610007339710188,0.04288532736855499,0.06582547380634003,-0.5349183006261846,8.493527031758731,22.996173472520432,0.3693452322364927,0.9840281855549031,False,-0.0994305442560329,119,7.021378747073322e-06,0.14999999999999675
2002-02-22,308,266,350,0.10535640681720071,0.10496175138675076,-0.02602940936247091,-0.017118890292308696,0.00029305640484023066,0.0006775301517591981,0.9997069435951598,0.9993224698482408,0.28935132376728717,0.2824619572404085,0.2721676790113984,0.026145055286368457,0.05140664881998328,-0.9662092222381242,8.856010608096085,22.238563802481785,0.3982276322676813,0.985554903112155,False,-0.09550281556247218,121,3.09276014352615e-07,0.14999999999999658
2002-03-14,322,280,364,-0.03294202995409833,-0.032657728379163406,-0.02482579417712207,0.011951221958789435,0.00014283170630835507,0.0006163200565247884,0.9998571682936916,0.9993836799434752,0.3345221201042339,0.3248026402234902,0.2691677202155992,0.034326442212290864,0.05916208578319937,-0.7235134773744742,9.125205809609724,24.313137697788093,0.3753199575898382,0.984380504991192,False,-0.09392865392976318,123,1.93325242949185e-08,0.14999999999999683
2002-04-03,336,294,378,-0.041531707029929456,-0.04148949233086859,-0.004288661767160008,0.010461713795540176,0.00010944745553975732,1.8392619753226924e-05,0.9998905525444602,0.9999816073802468,0.3647032541303418,0.37058807248416453,0.2683624813646173,0.044331370159065,0.06794685343136904,-0.5327036630622859,9.23420848390515,25.27555377325045,0.36534149030902224,0.9848502642395772,False,-0.10704719996547342,119,2.7509352520246796e-05,0.14999999999999683
2002-04-23,350,308,392,0.04423826268842365,0.04410545158858075,-0.017682486685941103,-0.007980274516111706,6.368478135265754e-05,0.00031267033539861266,0.9999363152186473,0.9996873296646014,0.28246195724040857,0.319981869577368,0.26283722288202827,0.03337632969004215,0.056714128942849364,-0.6992320446717681,10.445733627255322,28.810469779376703,0.36256727874436306,0.9837933059307105,False,-0.14134641112639232,121,8.805950092911937e-06,0.14999999999999658
2002-05-13,364,322,406,0.054552031977066304,0.054402347188429116,-0.03449779975835778,-0.005299759894484585,2.8087454938985346e-05,0.001190098188167843,0.999971912545061,0.9988099018118322,0.3248026402234899,0.3040956624845997,0.27277963364347746,0.030316033737903442,0.056171138347642646,-0.8528524817352066,12.787120491359929,31.440923495029708,0.4067030821591917,0.983206106870229,False,-0.16155259282085704,121,2.16813521744887e-05,0.1499999999999967
2002-05-31,378,336,420,-0.011782403174298016,-0.011783154602015518,0.0014399314879914148,0.0005122923560393188,2.624434579656665e-07,2.0734026899837943e-06,0.999999737556542,0.99999792659731,0.3705880724841646,0.27556638583810733,0.27590544662972966,0.024974374742082972,0.04948266632880379,-0.9813375445761698,14.601748956470146,32.84702169896577,0.44453798856685695,0.9863769817968291,False,-0.13169902722805757,124,4.019356689423057e-06,0.14999999999999677
2002-06-20,392,350,434,0.07148359914484953,0.07195042168111161,-0.01762182593129089,0.024619736288142863,0.000606131414897626,0.00031052874915282747,0.9993938685851024,0.9996894712508472,0.3199818695773682,0.2988428812398746,0.2693715098515315,0.029245107486737847,0.05363671669804685,-0.8340406757735521,12.58809249175556,30.5331275932328,0.4122765495712113,0.9875513799177922,False,-0.12955778890350758,122,2.361234705175151e-08,0.149999999999997
2002-07-10,406,364,448,-0.023501553784503904,-0.02365786209366528,-0.028342270698834743,-0.005168553166172634,2.6713941831624233e-05,0.0008032843083660701,0.9999732860581684,0.9991967156916339,0.30409566248459985,0.2792381205076377,0.2705635242712385,0.025617302721530805,0.050679855101952796,-0.9783447013473998,11.618060778355812,25.295522758414563,0.45929316777970364,0.9866118614210218,False,-0.15896462598958222,120,8.46827582480677e-06,0.14999999999999675
2002-07-30,420,378,462,0.06652013896829295,0.06684552861210309,-0.016229897578029468,0.018780023062351967,0.0003526892662224501,0.0002634095753933918,0.9996473107337775,0.9997365904246066,0.27556638583810755,0.25005135855808597,0.2785502220925793,0.02061421695215963,0.04643402114789078,-1.2525241320420935,10.03703952069327,24.024443239991275,0.41778447976623806,0.9874339401056959,False,-0.13876392916152255,123,1.037623551524061e-06,0.14999999999999677
2002-08-19,434,392,476,0.05161648126379588,0.05149214495099816,0.012678498035202065,0.01035085587003118,0.0001071402172423408,0.000160744312428851,0.9998928597827577,0.9998392556875711,0.2988428812398747,0.2606081601123728,0.27303661525553213,0.022373887778807333,0.04595981555017481,-1.0541720779393642,9.610103942113255,24.121112043021338,0.39841048476426394,0.9860246623605402,False,-0.15140738230033446,121,3.303820751863825e-06,0.14999999999999628
2002-09-06,448,406,490,-0.010616688016911282,-0.010105299110674143,-0.00930543147657211,0.05675320522423276,0.0032209263032240143,8.659105496522379e-05,0.996779073696776,0.9999134089450348,0.2792381205076373,0.3809179099251816,0.27275373198425845,0.046858751717849,0.07158898856256608,-0.5277613239384922,8.924922583719308,24.968036112304798,0.35745392803725196,0.984380504991192,False,-0.19868769500471947,122,8.281767399505193e-07,0.1499999999999966
2002-09-26,462,420,504,0.10984288609367644,0.11023652130924504,-0.020168308717132,0.017562882987444624,0.00030845485883090884,0.0004067606765095766,0.9996915451411691,0.9995932393234904,0.2500513585580861,0.4553554198741911,0.2736057134423812,0.06598414607960675,0.09183752376345804,-0.39181196120444484,10.485755141577101,27.405660550020613,0.38261274974338155,0.9844979448032883,False,-0.19003185739113593,121,2.1533875520652812e-08,0.14999999999999675
2002-10-16,476,434,518,0.1034381500731722,0.10370307182398948,-0.008390740020205937,0.026724065706692758,0.0007141756878957795,7.040451808670856e-05,0.9992858243121042,0.9999295954819133,0.260608160112373,0.49229947428314513,0.2795162039296969,0.07604807129914848,0.10207916470895724,-0.34229787771225473,10.40680471555379,23.906120067763887,0.4353196874296137,0.9850851438637698,False,-0.1763656174067132,122,1.548079237880588e-06,0.14999999999999644
2002-11-05,490,448,532,0.38583749852614074,0.3858788056540992,-0.018556374597948747,-0.0013741600462408327,1.888315832476728e-06,0.00034433903821939893,0.9999981116841675,0.9996556609617806,0.38091790992518204,0.3286734896635407,0.2807026692326934,0.03529200455068615,0.06187770712464724,-0.7533066742009191,8.449410096715837,20.163493494531224,0.41904494868448766,0.9876688197298884,False,-0.14745443288541288,120,4.1126591831584344e-06,0.1499999999999969
2002-11-25,504,462,546,-0.055125539742671835,-0.05519652578363971,-0.01600415613791876,-0.003966630909940057,1.573416077593759e-05,0.0002561330136869877,0.9999842658392241,0.999743866986313,0.4553554198741902,0.299345745920256,0.27386876827875184,0.029393469553601264,0.05453729106598996,-0.8554220340180323,6.909235835534673,18.26358476448638,0.378306664580423,0.9884908984145625,False,-0.15201180258507577,122,1.0160303354255321e-06,0.14999999999999677
2002-12-13,518,476,560,-0.3758236538078865,-0.37561653699965897,-0.014668123365441915,0.02466461765018811,0.0006083433638298663,0.0002151538430636979,0.9993916566361701,0.9997848461569363,0.4922994742831446,0.3247118524474536,0.27384909805318314,0.034420511713188606,0.05957982617317562,-0.7309395824684077,7.019515461096944,18.79117666305892,0.373553800646046,0.985554903112155,False,-0.1665326375869505,122,1.7917828582562794e-07,0.14999999999999697
2003-01-02,532,490,574,0.047457847292229065,0.04795395101339523,-0.01804694591005362,0.02614845635095271,0.0006837417695376713,0.00032569225668055424,0.9993162582304623,0.9996743077433194,0.32867348966354065,0.3038522887009635,0.2762050369188091,0.03022474999446508,0.05583567040460835,-0.847349288739635,8.656220318532178,22.951258562642693,0.37715667290776533,0.9874339401056959,False,-0.14218255135338795,121,8.975369794829056e-07,0.14999999999999675
2003-01-22,546,504,588,-0.10534257054440682,-0.10537348390160758,0.0009409522665525102,0.016869007021850877,0.0002845633979031703,8.853911680484217e-07,0.9997154366020968,0.999999114608832,0.2993457459202563,0.34260790365419763,0.27943135455178314,0.03805485898074782,0.06327253055262361,-0.6626662730410735,9.688991098802944,24.370744089693694,0.3975664864045077,0.986729301233118,False,-0.19267332379260746,123,1.1766682034205807e-06,0.14999999999999653
2003-02-11,560,518,602,-0.1433723660238809,-0.1434211036612839,0.0068347118662818555,0.006233137932161852,3.88520084814159e-05,4.671328629501925e-05,0.9999611479915186,0.999953286713705,0.32471185244745354,0.3506300979069026,0.27706387170454644,0.03986758813793667,0.06431142255807476,-0.6131254876910437,10.820582821523658,24.448432620598712,0.44258799692569717,0.986729301233118,False,-0.20552199043492306,126,4.204748028935022e-05,0.1499999999999965
2003-03-03,574,532,616,0.03383209284428054,0.033831473042198267,0.00038589498489645304,0.021063878049826287,0.00044368695849783535,1.4891493926860733e-07,0.9995563130415022,0.9999998510850607,0.3038522887009635,0.3407294249455463,0.2682995305846112,0.037780194726282655,0.06110806661741034,-0.6174629871586956,9.696829002965842,23.578890863980043,0.4112504298401527,0.986729301233118,False,-0.19156994315177486,122,3.434283336515128e-05,0.14999999999999614
2003-03-21,588,546,630,0.3455532545344327,0.3459664789706255,-0.008741533442800448,0.029053085966745613,0.0008440818041909326,7.641440693162416e-05,0.9991559181958091,0.9999235855930684,0.34260790365419763,0.3424122396241806,0.2741358516046938,0.03806489556449266,0.06293338532555055,-0.6533182185912914,10.324926971253262,26.776718659725343,0.38559343668882423,0.9873165002935995,False,-0.19073063456017172,124,7.705236535773993e-06,0.14999999999999614
2003-04-10,602,560,644,0.2604764579884679,0.26076552765226935,-0.0010011133828578083,0.04338306795450887,0.001882090585145435,1.002228005364536e-06,0.9981179094148546,0.9999989977719946,0.35063009790690264,0.3373900886295868,0.2912392808209087,0.03712683334088703,0.06453180946952324,-0.7381447234406511,11.050577376646288,26.697333368056825,0.4139206423465584,0.9895478567234293,False,-0.16578243537532575,120,1.7336297992971575e-05,0.14999999999999677
2003-04-30,616,574,658,0.3263333921664452,0.32588973930471826,0.02393841517077111,0.02763040053743542,0.0007634390338591146,0.0005730477208881757,0.9992365609661409,0.9994269522791118,0.3407294249455464,0.3597134185872267,0.27359720544343413,0.0421513895037943,0.06490239838804553,-0.5397451697814912,11.518982458600476,33.20687680364924,0.34688545167049883,0.9910745742806811,False,-0.15348689982856556,122,2.0492851725169476e-06,0.14999999999999708
2003-05-20,630,588,672,0.24479611755849665,0.2448358476679531,-0.006503289864708593,0.0048671813114833954,2.3689453918729342e-05,4.2292779064534436e-05,0.9999763105460813,0.9999577072209355,0.34241223962418044,0.35747139064265093,0.27668180537224824,0.04171529254847561,0.06689981453754834,-0.603723969088958,11.241945172585929,38.81645561211586,0.2896180239876656,0.9926012918379331,False,-0.15316819431218315,125,2.887996080976966e-06,0.1499999999999962
2003-06-09,644,602,686,0.24892305738321693,0.24927044917773927,-0.025724738373181497,0.009829482526542099,9.661872673949468e-05,0.00066176216436864,0.9999033812732605,0.9993382378356314,0.337390088629587,0.37963764068076494,0.2784042460183611,0.04677358967052644,0.07357820556853294,-0.5730716005938061,9.628423941092478,33.81099842163381,0.2847719496781194,0.9886083382266588,False,-0.14535730196071575,122,4.257451195290363e-06,0.14999999999999666
